business_unit,team,env,one_month_avg,six_month_avg,ec2_percentage,fargate_percentage,lambda_percentage,utilization_rate,deployment_frequency,seasonality,one_month_cv,six_month_cv,actual_compute_spend
infrastructure,debit,dev,79178.42656684325,76147.10648385901,24.145665526056455,47.508431760493494,29.733515945990593,69.88644878113612,high,high,0.0194499467411994,0.0172422298998306,124982.29807060538
infrastructure,main,prod,45573.34659524358,80781.57454599903,17.705163212674,32.05273020544637,21.97895864358892,71.40567848736208,low,low,0.1618967784347573,0.0502918828407348,128283.64107828985
r&d,research,dev,99073.27915296612,97553.22140470988,36.8371504542399,48.1353898225013,29.623757909041103,94.01239972377816,very high,low,0.0351661501972071,0.0149974200371679,156081.14127318742
r&d,debit,test,58828.71865279097,66438.50004207563,68.6013374936518,37.11595965587577,5.720908173042634,98.04520770644795,low,high,0.0675418537742851,0.0295198828907684,119333.30852673914
r&d,main,test,29794.711868715283,42630.910561299956,70.57061914407171,9.533829961044493,13.45349971209521,94.65006811982484,medium,high,0.0841562315059898,0.1208573720112564,101126.83062403115
application,credit,test,78014.84384219127,85002.46672608446,52.19924662769455,47.11087851878507,7.696331614057729,85.95890120259898,high,medium,0.0663933956182043,0.0223416319501186,134228.57809702778
application,ops,test,45840.895870897104,67158.8622009305,60.92754990610999,8.838971669211237,11.557623284610989,79.24963668029109,low,medium,0.1126422685387076,0.0155300132995437,119237.87959416956
application,main,dev,99766.25256653292,64495.633897676526,18.060905118200925,31.328594631313273,25.97219747814436,84.46308177329774,low,medium,0.0361385002445805,0.0495817318473123,110643.51165636515
infrastructure,credit,staging,98382.59662836176,38290.84444112306,51.16882458274984,14.479206777972982,5.808081633152257,96.95546103663445,very high,medium,0.0338600953502121,0.0619655265617101,95692.73129446935
application,main,dev,72490.72144164646,78506.74156663092,56.68759924410272,46.37843478878367,18.00457339330984,62.49993676119159,low,low,0.0992506353113859,0.0621614653795091,118446.30817447348
infrastructure,ops,prod,30386.115916137405,24533.3820688077,24.049899003965457,55.13751752933696,19.178217688309324,76.75602538367025,low,low,0.1212063327758008,0.0558471805931429,66864.15686882102
infrastructure,ops,test,74948.87981400233,91942.9656635729,71.61083130371813,35.476938984705086,19.028778666798903,84.4804009500204,medium,high,0.0594339362527556,0.0749383234005807,140778.33275748996
application,debit,test,27442.438916802177,44065.87686163878,23.649771626471384,33.99310118645493,16.882426845581392,83.96235006621373,high,medium,0.1087051098489657,0.1861527671616521,93506.53325665172
application,research,prod,22349.132728191384,28221.972223199235,31.943415189251528,47.01797579790899,24.765074119243884,62.61394797884182,very high,medium,0.2911695322875513,0.2416273010509904,62473.92544553278
application,main,dev,85836.67569771888,53389.322648193505,53.4389792916421,5.279334713664997,8.338577237638779,79.3365763694876,very high,medium,0.0440620174016612,0.0941954227636565,101569.05075262192
r&d,main,staging,36780.235814694504,21397.592740522658,54.68450455915116,55.47672534493384,12.764425388769684,89.79565712100782,low,low,0.1249387673576132,0.3652596149474438,73761.02847993579
application,credit,staging,50322.17009752779,72770.09554119731,58.95693186911571,15.859684940012244,20.39315133612932,73.7539490025122,medium,high,0.0551148765055719,0.0880417454518213,121865.01942810697
r&d,ops,prod,97876.59119809384,90216.4408356285,17.840819914774396,59.12653861044305,22.273784156698895,89.66490383493675,low,low,0.0808530114250942,0.0065363312425614,146578.12262539926
infrastructure,main,staging,46947.24014888826,84981.0405710807,69.46251009499886,45.49396713782542,15.103710794426409,67.99412988772774,low,high,0.064763555361796,0.045301472807493,124043.17076146662
r&d,ops,dev,43719.18250266522,28189.557875830484,47.29929925982819,47.583813123536906,26.88428158318083,96.93800635818796,very high,high,0.1462789867113594,0.2743246694049109,82019.65383026419
application,main,dev,93456.63996982202,28101.690968618543,42.992525587354784,41.09116392054836,15.387334917397858,76.69642202495506,low,low,0.0427200202552383,0.122405455836485,70912.32151788194
infrastructure,debit,prod,28859.875625516648,83074.75858594113,78.67683371594568,30.941475053183815,15.069403358708328,79.79739753963071,low,low,0.0846684811568807,0.0096218031634728,136772.87708210535
infrastructure,research,dev,80766.59280917054,91940.34196824928,61.82648078587138,36.4395231348641,5.905181537184624,51.56807844022942,medium,high,0.0816925800416439,0.0744235531564296,131113.6948919509
infrastructure,main,test,99045.24533222192,54853.58638667913,18.260421863356243,7.552158730831911,18.778533404868348,58.51345685642971,very high,low,0.033673979119503,0.1333973907525826,90667.88671667177
r&d,ops,prod,92103.68086197192,57917.68935310128,62.95774170583685,39.31777301876078,22.717020962797623,81.64669402355224,high,low,0.0766131534130481,0.0322016715221091,103324.2953476041
application,debit,dev,72133.43349651407,43460.963310858075,16.667425378100866,39.43539560928757,7.860954087921202,70.99351858911356,medium,high,0.1026819317394991,0.1165964543151538,90688.97873352155
infrastructure,main,prod,45124.86359941856,89541.20946051311,11.92293937590894,54.01604385709952,12.63581915219677,75.40818952290874,medium,high,0.1555410097201794,0.0238060357270882,141077.86542876976
infrastructure,credit,staging,40345.758494265334,69592.23242338847,38.2538126688928,32.81109965866207,24.531423844571304,53.14857043668502,medium,medium,0.0308596355630446,0.0950320507271526,108515.23049342477
infrastructure,research,dev,85540.40838971689,41060.12617338948,79.5504720973453,9.242940574733357,14.147985885339386,91.7067619205192,very high,low,0.0761232444129706,0.0683918714022016,98131.14357298946
r&d,main,test,90385.75311613562,41902.62968434013,22.241875533640385,21.840775626514468,11.040061551000996,89.22528011481086,low,high,0.0429202184166064,0.0760770521039557,94160.79897615947
r&d,debit,dev,62034.79300365543,89296.00584508819,57.0851040468753,41.05961766628746,21.805016589127806,59.267698786092474,high,low,0.1147107952928328,0.0860313088277221,125787.70633379577
application,credit,prod,39547.19526291729,19090.721912465717,22.137724634428356,18.159237451330515,9.91896944179139,81.71646786286897,very high,low,0.1382065100307693,0.2382696691416622,66177.43375239788
r&d,debit,prod,29035.456672893884,43818.12581813107,60.73508824708703,20.429030202047052,27.39132298957942,90.91576058271356,low,high,0.2354191296529187,0.14133221628554,96461.74387568363
infrastructure,debit,dev,26974.357426546492,62348.53449730953,45.37475677664783,50.12579589984694,7.639959900653524,82.04270682078,medium,medium,0.1666776456607319,0.0628751094592309,111624.52369831617
application,credit,test,77526.19578830845,29857.39696794597,57.59801970625634,37.137585246948994,22.66374505707067,65.51990476479224,very high,high,0.0612074213618016,0.1015848196479795,70068.62389295285
infrastructure,debit,test,53609.498227818,25367.900335967184,24.20112231399642,32.96900874754649,17.488717532159377,82.80555752390836,low,high,0.0375066637704941,0.2292883303929874,71561.2781661911
infrastructure,credit,test,92428.78994222965,83222.1064872448,62.19398327643514,22.51485817431924,26.74823905992484,60.52308738416061,high,low,0.0701936216505766,0.0218246023362597,122138.64672287974
r&d,main,prod,79173.7040581411,89552.35109188058,79.69333417358946,45.20104197631684,8.154877275655915,65.91274986397104,high,medium,0.0497100309817336,0.0409871830003928,131872.28507377542
application,credit,dev,35300.83343316693,83888.51366385516,56.595535043817186,20.824513896951615,21.947372962402195,62.00348265535894,low,high,0.1274916309390183,0.0271409602857386,120582.06686979369
r&d,credit,staging,69102.19350525591,89903.03117898782,44.543599865101434,45.53849347042963,19.301365979534538,77.84625511951033,very high,low,0.0940011260015341,0.0713463954983475,138494.25610763003
r&d,research,prod,54840.436351852746,62248.95768466973,74.62217920334854,8.85558141470931,17.00225355600116,55.41133233827743,medium,high,0.0946731672090473,0.1369625362906532,101633.2712579928
application,credit,test,66179.97846148905,82980.64967922735,11.10962895623134,52.5497737870146,17.28518158581671,96.66551901741693,low,low,0.0363809591370558,0.1079991933393875,143851.23221314087
infrastructure,credit,dev,79045.52986708138,48723.411071288036,61.09464635000748,32.4761554856763,23.04942404496327,66.67561768314334,medium,high,0.0649199091040987,0.0888146538513508,88699.23192600778
infrastructure,main,test,84495.67048030326,71301.42891832307,72.2122561769669,29.11794091844335,28.443541373370554,60.948506355290064,high,medium,0.0456050586255287,0.0371171847753766,111313.06166628511
application,research,staging,87498.98611253794,97106.84251113316,14.317220853467022,38.606287634805845,7.281291477976202,74.82749068009156,low,high,0.0489911824668879,0.0439109082120334,140668.83837629357
infrastructure,ops,test,40317.98996576198,36058.217907130194,41.504491929103075,39.330564009294875,5.4875661902630055,63.8498909227358,high,low,0.0297182206215182,0.2135931954407594,77224.98929756906
application,main,test,22489.247993388613,49191.979703286444,24.330361776499924,12.261934728949756,25.142619812030087,76.74520431913221,medium,high,0.1098393973573577,0.0457604731761171,94374.43736265974
application,main,staging,79143.57881318186,56403.79018480685,49.656271591148105,46.59284743989173,7.704234688768983,67.42545748910428,medium,medium,0.0374921960083637,0.1523446032774663,97440.37306845652
r&d,ops,dev,28507.49810046197,29041.23896160414,55.46800710225624,20.17605638725346,29.667419902010597,56.60334053845204,low,medium,0.2101454162655739,0.1172766437164482,68454.6664507239
application,credit,prod,45193.56708903742,24483.088837204545,31.18362280501285,54.77290340934527,20.48370622397093,63.2947621013631,low,medium,0.0239071041008597,0.3626720126847126,62944.48486480313
r&d,debit,dev,20305.370729947772,84377.82930572995,42.19871687746706,49.98178648781579,21.27165988135352,71.92199224807626,low,medium,0.1901684475481554,0.0904049749419266,124885.49214434737
infrastructure,research,staging,74533.55859212962,96143.5498262069,29.553763969359164,24.04463228441117,9.972292573450437,51.51466132398128,high,low,0.1001990007460711,0.0766858468777186,129234.82161909535
infrastructure,debit,test,33370.5609176977,50378.00510637269,35.857381511857966,49.425661126039294,11.00780775741686,88.5321263507381,medium,high,0.0534352515153014,0.0635632498808064,101926.92610098739
infrastructure,ops,dev,72422.59277533265,25011.986895572263,21.16779696818965,24.60147746149473,21.483757577481253,81.0912282295208,medium,medium,0.0637228044547743,0.0229732369506046,71655.37040113099
infrastructure,main,prod,99339.4093734271,23264.940855246117,71.9891610509942,10.552122489982237,27.743170948354923,80.06798036391771,high,high,0.0654891821661682,0.1611063508968996,73649.82854763532
r&d,main,staging,25813.669728801306,89305.45650882389,10.70072873913955,57.903853129913934,29.559763862939164,77.30249659413829,low,low,0.2943292926756458,0.0343246623662913,138671.04088709844
infrastructure,research,dev,26166.240956116853,55105.13997821439,71.7686430510652,40.8931108368492,9.95077366577734,79.51565861625343,very high,high,0.2379950749203906,0.0148420713348722,105398.7365518057
application,main,prod,47230.40741333399,43602.185324991355,50.0175214844817,30.085473966442542,8.352990567744754,96.73259763536105,low,high,0.1279675355670238,0.1099854203305658,99263.10836876591
application,main,staging,89310.92114010737,56116.90169915196,33.21604909239122,26.87753433420718,6.410033944019762,50.42846054053703,very high,medium,0.0759752171934902,0.0699569296777941,89169.2493936749
application,research,prod,37242.38950330655,43464.32757538778,60.613998782223085,22.858793384204517,26.707425454033196,52.38998548288746,very high,medium,0.1107181521335173,0.1355992443591916,77215.08693239918
r&d,research,staging,48830.2255944278,57122.8620246096,45.542650630386504,58.97961774860211,12.367871171411718,59.574670496540115,high,low,0.1360000214515218,0.1011868721871733,93988.5690015252
infrastructure,ops,test,25480.432530158367,86764.51175343494,44.93760606753246,12.411099582199906,5.045300846731291,58.3650689996575,medium,high,0.0414337877494262,0.0175918284362541,126472.74923122814
infrastructure,main,dev,81052.42330071115,65384.109684967654,17.709959804327653,22.314278240631257,10.595452151410722,59.05972297345913,medium,low,0.0921863540083949,0.1346536212620549,100939.02632647812
infrastructure,main,prod,52664.50742075608,73572.30182481403,37.26612181617861,31.702370215546495,13.51102700248546,83.5971942924325,medium,low,0.0779110214368605,0.0283927116379517,128677.8374045711
r&d,ops,staging,80739.89864486743,47173.65409874693,26.874504209971565,31.28997497798713,29.77465423741713,72.97416505250827,medium,low,0.0603624898824423,0.0908309795448686,89537.36998012433
application,credit,prod,92288.6275477436,77080.4702808415,11.098713391739576,30.92515664243139,18.08853984642704,99.58894391673464,high,medium,0.0301681346487013,0.0603135801098279,133085.80725359672
application,credit,prod,38621.051768103105,71329.36679034978,35.206974154747925,14.668109870671,10.117848689877531,61.344295740147246,very high,medium,0.1604750659587579,0.1038987742328124,106777.41617569659
infrastructure,credit,dev,84591.68242719611,27564.959820164517,16.287549059792333,12.97128899102253,13.370458617836276,65.54150505137473,medium,high,0.0181631408814819,0.0487376573580827,62750.07061416087
application,ops,test,24727.511206260264,63811.42824924677,27.97810264076296,19.0122172480741,13.25769218892196,99.21203584008244,very high,high,0.2874713333878987,0.0649331395167672,121389.66257956199
