business_unit,team,env,one_month_avg,one_month_std,six_month_avg,six_month_std,ec2_percentage,fargate_percentage,lambda_percentage,utilization_rate,forecasted_growth,deployment_frequency,stability_factor,seasonality,one_month_cv,six_month_cv,commitment_percentage
application,credit,prod,80058.36055994777,5285.807055332913,19470.891372127782,4540.7797705216,15.740751884573134,36.410123933898305,28.27564982437669,96.67205035854292,2.5924013539027015,high,0.652781530510715,low,0.06602442291301851,0.23320862325910982,100.0
infrastructure,debit,prod,64638.45910261119,2491.5950607936575,55125.33515236038,7155.5019664512165,30.89451686524743,5.494926150579068,28.786065972183298,85.27447742893173,9.088240309687968,very high,0.7477623116559223,low,0.03854663454830106,0.1298042351429555,100.0
r&d,main,dev,64201.089182618016,7573.399671770309,93444.95179255772,6876.3024501678565,57.065330055253604,19.179598071283564,14.036633212462885,87.29321191826665,0.21172363735378452,very high,0.7508149044615471,high,0.11796372566558813,0.07358666592747398,100.0
r&d,ops,staging,27532.15281005583,1046.7749045672144,43905.56599219451,4382.951338727149,33.013208928811494,27.375245606915573,24.44200940687232,89.73402877554037,3.48013353763493,low,0.511643539721291,low,0.03802008915862514,0.09982678140412415,94.65289965427178
application,research,dev,47493.05540872824,6406.1071061574,70891.25427429573,7688.1724673395565,29.467851728766238,30.303526421115897,23.47003458170474,87.38717129638053,7.18992475398061,very high,0.6777299259420693,high,0.13488513322686943,0.10845022486965913,100.0
infrastructure,ops,dev,42594.471894920935,5376.433386713095,70178.82825059525,1471.0156780268646,22.910463340898545,21.37233172093046,27.324114792620684,72.05580820491669,7.669289263491594,high,0.8699328997714587,low,0.1262237362626908,0.020960960943578986,100.0
r&d,research,prod,51258.26924908906,3614.8836073337734,38086.40829321342,2670.5034769456624,44.82614988121035,6.812132753504149,16.198591005192583,86.68109146439734,4.161185444318599,low,0.755034594475354,high,0.07052293532907405,0.07011696814218937,100.0
application,ops,test,83867.53505794625,1353.4226108868554,70034.01990590914,7537.799939769138,29.31641797100313,37.457007325959815,18.261829679944807,81.25133939051645,0.1690981325636709,low,0.6221150585047921,high,0.016137622382149906,0.10763054798076976,100.0
r&d,ops,test,49754.613433349194,5392.406002489955,34986.717942951305,3712.9493283223014,61.17072443976382,33.828506723211575,15.394357839539351,92.70081668343933,6.180436791237374,medium,0.667554930018472,low,0.1083800200701704,0.10612453944312719,100.0
r&d,ops,prod,56135.74553853462,3699.2945900595364,27760.593086151122,8840.043249747658,15.363568139454191,20.565034948599276,26.25942298249264,90.12299076686853,0.6309468118321571,very high,0.9315271965579746,medium,0.06589909075884884,0.31843855865448617,100.0
infrastructure,research,test,51790.51123882532,7553.869975892534,74110.66284477522,4463.152892986601,56.48231231779223,7.0886782163283595,10.742557884053358,52.068719123362996,1.078557761535145,low,0.7627748350751148,medium,0.14585432341184718,0.06022281709090465,100.0
r&d,research,dev,27472.637758023648,4793.930524228361,27075.26536831334,7231.4527951919945,26.629201019743892,59.70268029720671,10.992726956061118,68.94435451663026,6.5025071964619,high,0.764176061275618,medium,0.17449837057703887,0.26708705147743783,100.0
infrastructure,ops,staging,55285.7726600627,7577.560579054558,97752.73748714842,3919.6098517501614,44.24954827361222,31.509240275452328,14.315127589426995,51.73580760919473,3.124883261428548,low,0.980733729525505,medium,0.13706167454051757,0.04009718758275668,100.0
r&d,debit,prod,35648.741843561205,2543.3858543131287,32676.192092018347,4112.104912030658,30.026294542188243,46.58023329757424,10.75857080255878,55.10374623830489,3.4803015270825286,low,0.6604406995183216,medium,0.07134573964698025,0.12584406715601054,91.62404500295469
application,credit,staging,34937.863661843316,6080.081372548723,65531.3490205166,3754.5067519155596,60.593807320755694,29.87727192782345,19.02517091037302,80.07053610018056,4.868070769832435,medium,0.7397705625531141,low,0.17402556239261308,0.05729329256963863,100.0
r&d,credit,test,27522.888354741306,5320.74314594108,50909.96571300715,6612.1427743419,76.17149281761456,7.374365997461779,8.362252662387558,93.69109105811268,9.785783948593739,high,0.9058567988604169,low,0.19332066741550719,0.12987914412703175,100.0
infrastructure,credit,staging,48533.67793134118,6175.857608819183,28110.913792453368,5153.902014509953,74.19537456288693,22.028040979702503,13.004655485101383,55.99123793546336,9.654422207387105,high,0.8794561244435148,low,0.12724890987153173,0.18334167478730504,100.0
infrastructure,research,test,80598.55078315339,2502.6750478077574,20227.51260619307,8522.113946631136,50.83983506008638,22.606057755324564,27.83611746188975,72.55446437334157,4.162609993600751,very high,0.6328997109643363,low,0.03105111721600413,0.42131299643940967,95.04356214655027
application,research,test,42115.33524667169,5654.961613664416,67818.58258342667,2632.5676905398905,42.38272122798848,51.10940972269588,15.230637004794898,95.54394524032219,2.654992172182822,high,0.575545523802693,low,0.13427321854481306,0.038817792856426205,100.0
r&d,debit,dev,44987.928150841086,4486.282751398083,82540.60510313009,1354.783222709277,67.28103566075673,40.98264878999309,23.70584291233773,90.7150491835794,3.0259215266411577,low,0.8503522880936841,low,0.09972192398716205,0.01641353635603407,100.0
r&d,credit,test,71413.97261379389,6199.774824344214,85361.25292053953,3842.7226233433294,57.8328453839411,20.148644700171005,7.83655479266435,75.98339482329649,2.687812981616041,high,0.6288280884035974,high,0.08681459100269551,0.04501717690250418,99.55618857295599
application,credit,dev,35667.26500695351,3289.3125090627245,56617.07784615476,5742.058014997596,22.8494879951853,58.22569750624973,11.189112703544616,88.57857196644156,5.322458071417807,high,0.9613379142621206,high,0.09222216809787509,0.10141918716823314,100.0
r&d,ops,dev,91756.63443388275,7230.399178256768,80196.43737459084,7816.790963781707,67.46434495291001,22.684800781882927,25.183640530009214,76.13468870222685,6.068598078009285,low,0.564623846994613,low,0.07879974263296231,0.09747055130728728,92.76702611117223
r&d,research,dev,61615.241860124355,1590.1092022794526,71827.77067908358,3442.673536782785,40.021907257629714,59.90287142057962,24.074823407242352,57.90461686414244,4.887793882296661,medium,0.6591576000673882,low,0.025807075559148723,0.047929561285761854,94.13070207036094
infrastructure,credit,prod,55808.235225617354,6650.325231538316,75940.36219993065,6057.187384557924,23.22899619798226,59.78900312436448,14.653897964845529,56.236805661083956,4.079943622481523,very high,0.5273936234624569,high,0.11916386899985064,0.07976242421139591,78.8685022446752
r&d,debit,prod,64625.615354336114,7029.237380705636,57407.920417745125,3476.688788697362,29.725814527754473,15.5165784760708,28.859922550836856,59.41841160335349,2.1128503756993777,very high,0.851652653431689,high,0.10876859496292599,0.060561134481065385,100.0
r&d,debit,test,33282.745073295635,6720.766179567749,68672.93921937016,5746.366455452894,28.726892117383965,22.20076139036201,27.766075395863634,67.54610474828397,4.825055913821133,medium,0.9456313244576992,low,0.20192944316243153,0.083677304638099,100.0
application,credit,dev,69077.8510911341,4589.084759832433,82442.07308608457,8020.867549760533,46.344488222242205,31.73243091665598,29.057518727805995,96.52646338370093,3.4110271380245805,low,0.8179372636655036,high,0.0664335193892768,0.09729094926306964,100.0
application,research,prod,49048.058930720836,4068.6948602153293,49830.73404456185,2466.5399592049766,26.405906347451285,41.525536913134005,15.697867254694634,89.98392068268006,5.415954627983429,very high,0.9688765077557417,medium,0.08295322891293741,0.04949836695159333,100.0
infrastructure,debit,dev,91774.9072771695,7973.836005674138,82478.3120694067,3936.053957909833,18.649654118110334,34.04260969520897,9.936839592142075,71.64007806131588,6.751894155116239,medium,0.5642519892506048,medium,0.08688470783841105,0.04772229037128677,90.89916797362145
r&d,ops,staging,33508.33653421489,2604.2036584991347,65361.34742312503,8942.754169652846,18.65835954296325,58.31928080227412,20.666465977283526,74.65383548937871,6.333121744366106,medium,0.5438669636313495,medium,0.07771808235959488,0.13682022360648083,89.56823104816354
r&d,debit,staging,60564.08830923528,4828.131761132312,31272.081949662897,7882.734740120417,50.829333799736766,44.81940403296303,22.119328956979963,63.28047288332074,4.624902104055933,medium,0.9192063655836854,high,0.07971938315128704,0.25206939380655435,100.0
r&d,main,staging,67849.01034952144,5694.7286776762785,19974.73257796677,5299.438792117717,61.4331502194565,16.66246671606359,8.136044611263,85.21764782360651,5.560524242799609,very high,0.9277555876932538,low,0.08393237643909783,0.26530712095556613,100.0
infrastructure,main,test,22670.688142910498,5906.0734510300235,47020.28803193216,4891.33453076134,32.50731061868386,10.780365261750108,24.66207585739765,90.1382835731019,2.8485613096075966,very high,0.9155197635535641,low,0.26051584379792864,0.10402604355463674,100.0
infrastructure,research,dev,49095.44998049122,2428.172660170051,61735.70626370719,2919.1032495897884,12.425549686981196,42.86207098901462,5.451505493999013,61.94523478337883,0.24240259022389687,very high,0.8994824512668729,low,0.04945820154688307,0.04728387227191816,100.0
application,credit,staging,78610.81877606662,5577.958646378608,85185.62817627907,4896.280135395,18.905742085590752,13.714884209941964,17.068209686919584,52.09108118932327,6.250194541681041,very high,0.68111418196933,high,0.07095662827616853,0.05747777225124021,92.87261478632054
infrastructure,research,prod,85630.20059591786,6728.586965369361,28198.854411219698,7709.542735379551,74.02861922359399,48.322226218466476,13.275406487372372,81.19444715814852,2.5256855913768694,high,0.6087310417956939,high,0.07857726501332199,0.2733991467508728,97.95056364100171
r&d,research,staging,45052.95958538259,1350.1300377477855,82016.50781468634,6323.983362861135,44.54805617126171,22.10701669931853,23.507576497477103,78.12560595676584,6.689537100682745,medium,0.964402009998895,medium,0.02996762144313899,0.07710622570214733,100.0
r&d,research,staging,83887.4617906201,7380.649053277216,87040.72368537815,2965.374239512886,41.75009667306223,22.979129468058357,12.8190181855454,70.10655775144382,7.470084995969594,high,0.653500091424167,high,0.0879827437346839,0.03406881415912486,99.18277243920053
infrastructure,research,staging,97420.4701682711,1206.5283860164416,30054.998960066703,2212.4433289550298,12.663442481706364,5.593911581423158,25.67017781952582,82.1946970886605,9.159277461037812,medium,0.699203841082016,medium,0.01238475223874865,0.07361315606414247,100.0
r&d,ops,test,88549.91488600752,3491.7972274187605,86127.54554433752,2754.2725644730476,61.00459156218294,43.55561969022724,19.87383721952026,77.53066489925718,9.58122795479613,very high,0.8497794797258166,medium,0.03943309524254017,0.03197899750963155,100.0
r&d,ops,prod,29411.519052746014,1110.6923736307344,97316.28542742337,1942.9532118390255,46.96476566524552,11.229836418557717,24.847334044051802,62.52907882970964,0.10526046309701442,very high,0.6466780399969938,low,0.0377638561149746,0.01996534499138937,95.35505140349055
infrastructure,debit,dev,79178.42656684325,1540.016179777073,76147.10648385901,1312.9459162015855,24.145665526056455,47.508431760493494,29.733515945990593,69.88644878113612,9.903742093546374,high,0.9095651107805006,high,0.01944994674119945,0.017242229899830694,100.0
infrastructure,main,prod,45573.34659524358,7378.177996260553,80781.57454599903,4062.6574827574673,17.705163212674,32.05273020544637,21.97895864358892,71.40567848736208,6.8301831849416095,low,0.5350173118158906,low,0.16189677843475736,0.0502918828407348,87.08268381251519
r&d,research,dev,99073.27915296612,3484.025815223035,97553.22140470988,1463.0466373852755,36.8371504542399,48.1353898225013,29.623757909041103,94.01239972377817,6.4352416037418925,very high,0.8955913336944672,low,0.03516615019720711,0.014997420037167931,100.0
r&d,debit,test,58828.71865279097,3973.4007129753704,66438.50004207563,1961.2567406803869,68.6013374936518,37.11595965587577,5.720908173042634,98.04520770644797,0.15213095195355408,low,0.8009256613089021,high,0.06754185377428518,0.029519882890768446,100.0
r&d,main,test,29794.711868715283,2507.410669677868,42630.910561299956,5152.259816885632,70.57061914407171,9.533829961044493,13.45349971209521,94.65006811982485,8.612334118867375,medium,0.7864968220567965,high,0.08415623150598989,0.12085737201125649,100.0
application,credit,test,78014.84384219127,5179.670391307039,85002.46672608446,1899.093826446385,52.19924662769455,47.11087851878507,7.696331614057729,85.95890120259898,1.4549144724782637,high,0.7291885195693304,medium,0.06639339561820436,0.02234163195011864,100.0
application,ops,test,45840.895870897104,5163.622502744527,67158.8622009305,1042.9780231626742,60.92754990610999,8.838971669211237,11.557623284610989,79.24963668029109,8.37330153933041,low,0.6385227981417112,medium,0.11264226853870767,0.015530013299543713,100.0
application,main,dev,99766.25256653293,3605.4027427765345,64495.633897676526,3197.805225237024,18.060905118200925,31.328594631313273,25.97219747814436,84.46308177329774,0.15562546258716003,low,0.7320351427156183,medium,0.03613850024458054,0.049581731847312314,100.0
infrastructure,credit,staging,98382.59662836175,3331.2441026377887,38290.84444112306,2372.712338286724,51.16882458274984,14.479206777972982,5.808081633152257,96.95546103663445,6.459642624991613,very high,0.7250142560093437,medium,0.033860095350212144,0.06196552656171019,100.0
application,main,dev,72490.72144164646,7194.750157264115,78506.74156663092,4880.094097952202,56.68759924410272,46.37843478878367,18.00457339330984,62.49993676119159,4.3480153376982775,low,0.791877094391535,low,0.0992506353113859,0.06216146537950917,100.0
infrastructure,ops,prod,30386.115916137405,3682.9896774954095,24533.3820688077,1370.1202189572791,24.049899003965457,55.13751752933696,19.178217688309324,76.75602538367025,2.0076672905933513,low,0.6407871429277652,low,0.12120633277580087,0.05584718059314297,100.0
infrastructure,ops,test,74948.87981400233,4454.506945080858,91942.9656635729,6890.051695305314,71.61083130371813,35.476938984705086,19.028778666798903,84.4804009500204,1.0756139177043411,medium,0.5387977909880746,high,0.059433936252755636,0.07493832340058071,94.77625697728429
